Cod_Gecon;Cod_Gecon;Cod_Gecon;Cod_Gecon;Cod_Gecon
107;2021;3546702;Suíno - total;53
107;2021;3546801;Suíno - total;38
107;2021;3546900;Suíno - total;235
107;2021;3547007;Suíno - total;255
107;2021;3547106;Suíno - total;180
107;2021;3547205;Suíno - total;556
107;2021;3547304;Suíno - total;450
107;2021;3547403;Suíno - total;762
107;2021;3547502;Suíno - total;600
107;2021;3547650;Suíno - total;480
107;2021;3547700;Suíno - total;930
107;2021;3547908;Suíno - total;2000
107;2021;3548005;Suíno - total;1650
107;2021;3548054;Suíno - total;2000
107;2021;3548104;Suíno - total;700
107;2021;3548203;Suíno - total;350
107;2021;3548302;Suíno - total;250
107;2021;3548401;Suíno - total;84
107;2021;3548609;Suíno - total;880
107;2021;3548906;Suíno - total;2350
107;2021;3549003;Suíno - total;596
107;2021;3549102;Suíno - total;600
107;2021;3549201;Suíno - total;126
107;2021;3549250;Suíno - total;275
107;2021;3549409;Suíno - total;517
107;2021;3549508;Suíno - total;1275
107;2021;3549706;Suíno - total;22000
107;2021;3549805;Suíno - total;1050
107;2021;3549904;Suíno - total;3200
107;2021;3550001;Suíno - total;513
107;2021;3550100;Suíno - total;4100
107;2021;3550209;Suíno - total;3230
107;2021;3550308;Suíno - total;2500
107;2021;3550407;Suíno - total;279
107;2021;3550605;Suíno - total;2000
107;2021;3550803;Suíno - total;8300
107;2021;3551108;Suíno - total;226
107;2021;3551207;Suíno - total;814
107;2021;3551306;Suíno - total;200
107;2021;3551405;Suíno - total;143
107;2021;3551504;Suíno - total;20
107;2021;3551603;Suíno - total;900
107;2021;3551702;Suíno - total;522
107;2021;3551900;Suíno - total;100
107;2021;3552007;Suíno - total;700
107;2021;3552106;Suíno - total;7000
107;2021;3552304;Suíno - total;765
107;2021;3552403;Suíno - total;2600
107;2021;3552502;Suíno - total;1205
107;2021;3552551;Suíno - total;890
107;2021;3552601;Suíno - total;2400
107;2021;3552700;Suíno - total;180
107;2021;3552908;Suíno - total;270
107;2021;3553005;Suíno - total;13181
107;2021;3553203;Suíno - total;190
107;2021;3553302;Suíno - total;350
107;2021;3553401;Suíno - total;1850
107;2021;3553500;Suíno - total;700
107;2021;3553609;Suíno - total;900
107;2021;3553708;Suíno - total;1039
107;2021;3553807;Suíno - total;23000
107;2021;3553856;Suíno - total;200
107;2021;3553906;Suíno - total;480
107;2021;3553955;Suíno - total;97
107;2021;3554003;Suíno - total;492
107;2021;3554201;Suíno - total;636
107;2021;3554300;Suíno - total;1378
107;2021;3554409;Suíno - total;38
107;2021;3554508;Suíno - total;4700
107;2021;3554607;Suíno - total;1525
107;2021;3554656;Suíno - total;50
107;2021;3554706;Suíno - total;3530
107;2021;3554755;Suíno - total;516
107;2021;3554805;Suíno - total;125
107;2021;3554904;Suíno - total;799
107;2021;3554953;Suíno - total;5000
107;2021;3555000;Suíno - total;2600
107;2021;3555109;Suíno - total;5500
107;2021;3555307;Suíno - total;690
107;2021;3555356;Suíno - total;176
107;2021;3555406;Suíno - total;260
107;2021;3555505;Suíno - total;250
107;2021;3555604;Suíno - total;450
107;2021;3555703;Suíno - total;620
107;2021;3555802;Suíno - total;1045
107;2021;3555901;Suíno - total;115
107;2021;3556008;Suíno - total;1100
107;2021;3556107;Suíno - total;480
107;2021;3556206;Suíno - total;1500
107;2021;3556305;Suíno - total;710
107;2021;3556354;Suíno - total;410
107;2021;3556404;Suíno - total;700
107;2021;3556503;Suíno - total;68
107;2021;3556602;Suíno - total;131
107;2021;3556701;Suíno - total;280
107;2021;3556909;Suíno - total;287
107;2021;3556958;Suíno - total;350
107;2021;3557006;Suíno - total;340
107;2021;3557105;Suíno - total;740
107;2021;3557204;Suíno - total;350
107;2021;3557303;Suíno - total;3100
107;2016;3500105;Suíno - total;967
107;2016;3500204;Suíno - total;532
107;2016;3500303;Suíno - total;2120
107;2016;3500402;Suíno - total;6200
107;2016;3500501;Suíno - total;40
107;2016;3500550;Suíno - total;41
107;2016;3500709;Suíno - total;40497
107;2016;3500758;Suíno - total;6976
107;2016;3500808;Suíno - total;730
107;2016;3500907;Suíno - total;1800
107;2016;3501004;Suíno - total;350
107;2016;3501103;Suíno - total;430
107;2016;3501152;Suíno - total;138
107;2016;3501202;Suíno - total;1000
107;2016;3501301;Suíno - total;1720
107;2016;3501400;Suíno - total;71
107;2016;3501509;Suíno - total;200
107;2016;3501707;Suíno - total;230
107;2016;3501806;Suíno - total;720
107;2016;3501905;Suíno - total;3450
107;2016;3502002;Suíno - total;4300
107;2016;3502101;Suíno - total;9932
107;2016;3502200;Suíno - total;4230
107;2016;3502309;Suíno - total;2000
107;2016;3502408;Suíno - total;780
107;2016;3502507;Suíno - total;624
107;2016;3502606;Suíno - total;766
107;2016;3502705;Suíno - total;825
107;2016;3502754;Suíno - total;208
107;2016;3502804;Suíno - total;2250
107;2016;3502903;Suíno - total;9750
107;2016;3503000;Suíno - total;554
107;2016;3503109;Suíno - total;17729
107;2016;3503158;Suíno - total;160
107;2016;3503208;Suíno - total;665
107;2016;3503307;Suíno - total;112
107;2016;3503356;Suíno - total;200
107;2016;3503406;Suíno - total;13002
107;2016;3503505;Suíno - total;150
107;2016;3503703;Suíno - total;220
107;2016;3503802;Suíno - total;2023
107;2016;3503901;Suíno - total;1
107;2016;3503950;Suíno - total;618
107;2016;3504008;Suíno - total;1070
107;2016;3504206;Suíno - total;499
107;2016;3504305;Suíno - total;360
107;2016;3504404;Suíno - total;585
107;2016;3504503;Suíno - total;502
107;2016;3504602;Suíno - total;1974
107;2016;3504701;Suíno - total;380
107;2016;3504800;Suíno - total;715
107;2016;3504909;Suíno - total;600
107;2016;3505005;Suíno - total;100
107;2016;3505104;Suíno - total;490
107;2016;3505203;Suíno - total;4950
107;2016;3505302;Suíno - total;230
107;2016;3505401;Suíno - total;530
107;2016;3505500;Suíno - total;380
107;2016;3505609;Suíno - total;105
107;2016;3505906;Suíno - total;5000
107;2016;3506003;Suíno - total;7694
107;2016;3506102;Suíno - total;2400
107;2016;3506201;Suíno - total;230
107;2016;3506300;Suíno - total;2315
107;2016;3506409;Suíno - total;234
107;2016;3506508;Suíno - total;120
107;2016;3506607;Suíno - total;48
107;2016;3506706;Suíno - total;556
107;2016;3506805;Suíno - total;585
107;2016;3507001;Suíno - total;13292
107;2016;3507159;Suíno - total;550
107;2016;3507209;Suíno - total;50
107;2016;3507308;Suíno - total;280
107;2016;3507407;Suíno - total;2600
107;2016;3507456;Suíno - total;619
107;2016;3507506;Suíno - total;2100
107;2016;3507605;Suíno - total;39000
107;2016;3507704;Suíno - total;685
107;2016;3507803;Suíno - total;221
107;2016;3507902;Suíno - total;21694
107;2016;3508207;Suíno - total;634
107;2016;3508306;Suíno - total;320
107;2016;3508405;Suíno - total;450
107;2016;3508504;Suíno - total;180
107;2016;3508603;Suíno - total;220
107;2016;3508702;Suíno - total;3100
107;2016;3508801;Suíno - total;3147
107;2016;3508900;Suíno - total;270
107;2016;3509106;Suíno - total;1289
107;2016;3509254;Suíno - total;1000
107;2016;3509304;Suíno - total;630
107;2016;3509403;Suíno - total;61
107;2016;3509452;Suíno - total;265
107;2016;3509502;Suíno - total;7000
107;2016;3509601;Suíno - total;75
107;2016;3509809;Suíno - total;1100
107;2016;3509908;Suíno - total;200
107;2016;3509957;Suíno - total;208
107;2016;3510005;Suíno - total;3324
107;2016;3510104;Suíno - total;256
107;2016;3510153;Suíno - total;60
107;2016;3510203;Suíno - total;4000
107;2016;3510302;Suíno - total;32670
107;2016;3510401;Suíno - total;20000
107;2016;3510708;Suíno - total;530
107;2016;3510807;Suíno - total;4600
107;2016;3510906;Suíno - total;135
107;2016;3511003;Suíno - total;344
107;2016;3511102;Suíno - total;580
107;2016;3511201;Suíno - total;766
107;2016;3511300;Suíno - total;1846
107;2016;3511409;Suíno - total;45810
107;2016;3511508;Suíno - total;150
107;2016;3511607;Suíno - total;125
107;2016;3511706;Suíno - total;342
107;2016;3511904;Suíno - total;125
107;2016;3512001;Suíno - total;13177
107;2016;3512100;Suíno - total;217
107;2016;3512209;Suíno - total;3000
107;2016;3512308;Suíno - total;2200
107;2016;3512407;Suíno - total;6000
107;2016;3512506;Suíno - total;448
107;2016;3512605;Suíno - total;9000
107;2016;3512704;Suíno - total;661
107;2016;3512803;Suíno - total;30
107;2016;3512902;Suíno - total;680
107;2016;3513108;Suíno - total;635
107;2016;3513207;Suíno - total;590
107;2016;3513306;Suíno - total;200
107;2016;3513405;Suíno - total;400
107;2016;3513603;Suíno - total;7399
107;2016;3513702;Suíno - total;11200
107;2016;3513850;Suíno - total;501
107;2016;3513900;Suíno - total;900
107;2016;3514007;Suíno - total;110
107;2016;3514106;Suíno - total;1300
107;2016;3514205;Suíno - total;495
107;2016;3514403;Suíno - total;1520
107;2016;3514502;Suíno - total;320
107;2016;3514601;Suíno - total;100
107;2016;3514908;Suíno - total;15828
107;2016;3514924;Suíno - total;490
107;2016;3514957;Suíno - total;320
107;2016;3515129;Suíno - total;370
107;2016;3515152;Suíno - total;2268
107;2016;3515186;Suíno - total;3500
107;2016;3515194;Suíno - total;600
107;2016;3515202;Suíno - total;785
107;2016;3515301;Suíno - total;400
107;2016;3515350;Suíno - total;1120
107;2016;3515400;Suíno - total;33944
107;2016;3515509;Suíno - total;346
107;2016;3515608;Suíno - total;777
107;2016;3515657;Suíno - total;40
107;2016;3515806;Suíno - total;157
107;2016;3515905;Suíno - total;482
107;2016;3516002;Suíno - total;709
107;2016;3516101;Suíno - total;538
107;2016;3516200;Suíno - total;2100
107;2016;3516606;Suíno - total;43
107;2016;3516705;Suíno - total;196
107;2016;3516804;Suíno - total;970
107;2016;3516853;Suíno - total;95
107;2016;3516903;Suíno - total;730
107;2016;3517000;Suíno - total;700
107;2016;3517109;Suíno - total;400
107;2016;3517307;Suíno - total;190
107;2016;3517406;Suíno - total;225
107;2016;3517505;Suíno - total;2856
107;2016;3517604;Suíno - total;1000
107;2016;3517703;Suíno - total;2376
107;2016;3517802;Suíno - total;204
107;2016;3517901;Suíno - total;106
107;2016;3518008;Suíno - total;212
107;2016;3518107;Suíno - total;510
107;2016;3518206;Suíno - total;2750
107;2016;3518305;Suíno - total;43
107;2016;3518404;Suíno - total;2931
107;2016;3518503;Suíno - total;1690
107;2016;3518602;Suíno - total;1930
107;2016;3518800;Suíno - total;45
107;2016;3518859;Suíno - total;424
107;2016;3518909;Suíno - total;150
107;2016;3519006;Suíno - total;375
107;2016;3519055;Suíno - total;16400
107;2016;3519105;Suíno - total;737
107;2016;3519204;Suíno - total;330
107;2016;3519253;Suíno - total;5140
107;2016;3519402;Suíno - total;1880
107;2016;3519501;Suíno - total;1658
107;2016;3519600;Suíno - total;2000
107;2016;3519709;Suíno - total;6500
107;2016;3519808;Suíno - total;465
107;2016;3519907;Suíno - total;2000
107;2016;3520004;Suíno - total;80
107;2016;3520103;Suíno - total;1676
107;2016;3520202;Suíno - total;350
107;2016;3520301;Suíno - total;200
107;2016;3520442;Suíno - total;1200
107;2016;3520509;Suíno - total;280
107;2016;3520608;Suíno - total;760
107;2016;3520707;Suíno - total;671
107;2016;3520806;Suíno - total;97
107;2016;3520905;Suíno - total;1200
107;2016;3521002;Suíno - total;140
107;2016;3521101;Suíno - total;465
107;2016;3521150;Suíno - total;850
107;2016;3521200;Suíno - total;150
107;2016;3521309;Suíno - total;2276
107;2016;3521507;Suíno - total;3050
107;2016;3521606;Suíno - total;189
107;2016;3521705;Suíno - total;13500
107;2016;3521804;Suíno - total;3492
107;2016;3521903;Suíno - total;2000
107;2016;3522000;Suíno - total;250
107;2016;3522109;Suíno - total;600
107;2016;3522158;Suíno - total;660
107;2016;3522307;Suíno - total;5890
107;2016;3522406;Suíno - total;15800
107;2016;3522604;Suíno - total;2580
107;2016;3522653;Suíno - total;1000
107;2016;3522703;Suíno - total;1032
107;2016;3522802;Suíno - total;1100
107;2016;3522901;Suíno - total;321
107;2016;3523008;Suíno - total;277
107;2016;3523107;Suíno - total;56
107;2016;3523206;Suíno - total;22900
107;2016;3523305;Suíno - total;200
107;2016;3523404;Suíno - total;1000
107;2016;3523602;Suíno - total;919
107;2016;3523701;Suíno - total;440
107;2016;3523800;Suíno - total;1310
107;2016;3523909;Suíno - total;114442
107;2016;3524006;Suíno - total;157
107;2016;3524105;Suíno - total;1469
107;2016;3524204;Suíno - total;96
107;2016;3524303;Suíno - total;2500
107;2016;3524501;Suíno - total;1205
107;2016;3524600;Suíno - total;700
107;2016;3524808;Suíno - total;3375
107;2016;3524907;Suíno - total;24000
107;2016;3525102;Suíno - total;1400
107;2016;3525201;Suíno - total;1395
107;2016;3525300;Suíno - total;1750
107;2016;3525508;Suíno - total;950
107;2016;3525607;Suíno - total;70
107;2016;3525706;Suíno - total;5268
107;2016;3525854;Suíno - total;2500
107;2016;3525904;Suíno - total;1437
107;2016;3526001;Suíno - total;960
107;2016;3526308;Suíno - total;84
107;2016;3526407;Suíno - total;5000
107;2016;3526506;Suíno - total;278
107;2016;3526605;Suíno - total;380
107;2016;3526704;Suíno - total;15300
107;2016;3526803;Suíno - total;3300
107;2016;3526902;Suíno - total;9200
107;2016;3527009;Suíno - total;277
107;2016;3527108;Suíno - total;600
107;2016;3527207;Suíno - total;769
107;2016;3527306;Suíno - total;1050
107;2016;3527405;Suíno - total;237
107;2016;3527504;Suíno - total;62
107;2016;3527603;Suíno - total;46
107;2016;3527702;Suíno - total;455
107;2016;3527801;Suíno - total;150
107;2016;3527900;Suíno - total;600
107;2016;3528007;Suíno - total;350
107;2016;3528106;Suíno - total;2000
107;2016;3528205;Suíno - total;839
107;2016;3528304;Suíno - total;420
107;2016;3528403;Suíno - total;1800
107;2016;3528601;Suíno - total;462
107;2016;3528700;Suíno - total;1669
107;2016;3528809;Suíno - total;1066
107;2016;3528858;Suíno - total;2140
107;2016;3528908;Suíno - total;671
107;2016;3529005;Suíno - total;552
107;2016;3529104;Suíno - total;327
107;2016;3529203;Suíno - total;1700
107;2016;3529302;Suíno - total;821
107;2016;3529401;Suíno - total;43
107;2016;3529500;Suíno - total;640
107;2016;3529609;Suíno - total;82
107;2016;3529658;Suíno - total;487
107;2016;3529708;Suíno - total;8504
107;2016;3529807;Suíno - total;540
107;2016;3529906;Suíno - total;245
107;2016;3530003;Suíno - total;76
107;2016;3530102;Suíno - total;601
107;2016;3530201;Suíno - total;2800
107;2016;3530300;Suíno - total;1699
107;2016;3530409;Suíno - total;150
107;2016;3530508;Suíno - total;4500
107;2016;3530607;Suíno - total;214
107;2016;3530706;Suíno - total;7000
107;2016;3530805;Suíno - total;33120
107;2016;3530904;Suíno - total;3488
107;2016;3531100;Suíno - total;20
107;2016;3531209;Suíno - total;0
107;2016;3531308;Suíno - total;287
107;2016;3531407;Suíno - total;2410
107;2016;3531506;Suíno - total;3600
107;2016;3531605;Suíno - total;410
107;2016;3531803;Suíno - total;3500
107;2016;3531902;Suíno - total;1177
107;2016;3532058;Suíno - total;388
107;2016;3532108;Suíno - total;268
107;2016;3532157;Suíno - total;134
107;2016;3532207;Suíno - total;995
107;2016;3532306;Suíno - total;295
107;2016;3532405;Suíno - total;1555
107;2016;3532504;Suíno - total;9000
107;2016;3532603;Suíno - total;875
107;2016;3532702;Suíno - total;340
107;2016;3532801;Suíno - total;570
107;2016;3532827;Suíno - total;430
107;2016;3532843;Suíno - total;893
107;2016;3532868;Suíno - total;320
107;2016;3532900;Suíno - total;95
107;2016;3533007;Suíno - total;10000
107;2016;3533106;Suíno - total;395
107;2016;3533205;Suíno - total;120
107;2016;3533254;Suíno - total;220
107;2016;3533304;Suíno - total;510
107;2016;3533403;Suíno - total;448
107;2016;3533502;Suíno - total;3100
107;2016;3533601;Suíno - total;788
107;2016;3533700;Suíno - total;1000
107;2016;3533809;Suíno - total;330
107;2016;3533908;Suíno - total;810
107;2016;3534005;Suíno - total;400
107;2016;3534104;Suíno - total;60
107;2016;3534203;Suíno - total;270
107;2016;3534302;Suíno - total;1185
107;2016;3534609;Suíno - total;501
107;2016;3534708;Suíno - total;2050
107;2016;3534757;Suíno - total;537
107;2016;3534807;Suíno - total;405
107;2016;3534906;Suíno - total;759
107;2016;3535002;Suíno - total;975
107;2016;3535101;Suíno - total;110
107;2016;3535200;Suíno - total;2754
107;2016;3535309;Suíno - total;1800
107;2016;3535408;Suíno - total;830
